id,resolution_date,source,Type,resolved_to,resolved,SPF_forecast,SPF_bs,Pub_forecast,Pub_bs,gpt4T_0S,gpt4T_Reas,gpt4T_News,gpt4T_spf1,gpt4T_spf2,gpt4T_spf3,BS gpt4T_0S,BS gpt4T_Reas,BS gpt4T_News,BS gpt4T_spf1,BS gpt4T_spf2,BS gpt4T_spf3
b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092,2025-01-17,wikipedia,Data,1.0,True,0.8,0.0399999999999999,0.5,0.25,0.58,0.68,0.75,0.78,0.75,0.68,0.17640000000000003,0.10239999999999996,0.0625,0.04839999999999999,0.0625,0.10239999999999996
b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092,2025-07-21,wikipedia,Data,1.0,True,0.7,0.09,0.5,0.25,0.55,0.65,0.7,0.78,0.75,0.65,0.20249999999999996,0.12249999999999998,0.09000000000000002,0.04839999999999999,0.0625,0.12249999999999998
38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.1,0.2,0.2,0.05,0.0001,0.0025000000000000005,0.010000000000000002,0.04000000000000001,0.04000000000000001,0.0025000000000000005
38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.02,0.0004,0.01,0.05,0.15,0.25,0.25,0.05,0.0001,0.0025000000000000005,0.0225,0.0625,0.0625,0.0025000000000000005
38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.03,0.0009,0.02,0.1,0.2,0.3,0.3,0.1,0.0004,0.010000000000000002,0.04000000000000001,0.09,0.09,0.010000000000000002
38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.05,0.15,0.25,0.35,0.35,0.15,0.0025000000000000005,0.0225,0.0625,0.12249999999999998,0.12249999999999998,0.0225
38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe,2025-07-21,wikipedia,Data,0.0,True,0.01,0.0001,0.09,0.0081,0.1,0.2,0.3,0.4,0.4,0.2,0.010000000000000002,0.04000000000000001,0.09,0.16000000000000003,0.16000000000000003,0.04000000000000001
9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.31,0.05,0.08,0.0001,0.0025000000000000005,0.0025000000000000005,0.0961,0.0025000000000000005,0.0064
9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.015,0.000225,0.01,0.05,0.05,0.31,0.05,0.08,0.0001,0.0025000000000000005,0.0025000000000000005,0.0961,0.0025000000000000005,0.0064
9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.02,0.0004,0.01,0.1,0.05,0.31,0.05,0.08,0.0001,0.010000000000000002,0.0025000000000000005,0.0961,0.0025000000000000005,0.0064
9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.02,0.15,0.1,0.31,0.1,0.08,0.0004,0.0225,0.010000000000000002,0.0961,0.010000000000000002,0.0064
9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.075,0.005625,0.05,0.2,0.15,0.31,0.1,0.08,0.0025000000000000005,0.04000000000000001,0.0225,0.0961,0.010000000000000002,0.0064
8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.215,0.0462249999999999,0.55,0.5,0.55,0.6,0.65,0.5,0.30250000000000005,0.25,0.30250000000000005,0.36,0.42250000000000004,0.25
8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be,2024-08-20,wikipedia,Data,0.0,True,0.03,0.0009,0.275,0.075625,0.55,0.5,0.53,0.6,0.65,0.5,0.30250000000000005,0.25,0.28090000000000004,0.36,0.42250000000000004,0.25
8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be,2024-10-19,wikipedia,Data,0.0,True,0.275,0.075625,0.37,0.1369,0.6,0.48,0.5,0.6,0.65,0.5,0.36,0.2304,0.25,0.36,0.42250000000000004,0.25
8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be,2025-01-17,wikipedia,Data,0.0,True,0.43,0.1848999999999999,0.5,0.25,0.65,0.45,0.48,0.6,0.65,0.5,0.42250000000000004,0.2025,0.2304,0.36,0.42250000000000004,0.25
8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be,2025-07-21,wikipedia,Data,0.0,True,0.55,0.3025,0.5,0.25,0.7,0.4,0.45,0.6,0.65,0.5,0.48999999999999994,0.16000000000000003,0.2025,0.36,0.42250000000000004,0.25
c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,2024-07-28,wikipedia,Data,1.0,True,1.0,0.0,0.35,0.4225,0.45,0.75,0.35,0.8,0.4,0.2,0.30250000000000005,0.0625,0.42250000000000004,0.03999999999999998,0.36,0.6400000000000001
c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,2024-08-20,wikipedia,Data,1.0,True,0.875,0.015625,0.375,0.390625,0.4,0.7,0.3,0.8,0.4,0.2,0.36,0.09000000000000002,0.48999999999999994,0.03999999999999998,0.36,0.6400000000000001
c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,2024-10-19,wikipedia,Data,1.0,True,0.605,0.156025,0.35,0.4225,0.35,0.65,0.25,0.8,0.4,0.2,0.42250000000000004,0.12249999999999998,0.5625,0.03999999999999998,0.36,0.6400000000000001
c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,2025-01-17,wikipedia,Data,1.0,True,0.525,0.225625,0.32,0.4623999999999999,0.3,0.6,0.2,0.8,0.4,0.15,0.48999999999999994,0.16000000000000003,0.6400000000000001,0.03999999999999998,0.36,0.7224999999999999
c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,2025-07-21,wikipedia,Data,0.0,True,0.445,0.198025,0.3,0.09,0.25,0.55,0.15,0.8,0.4,0.1,0.0625,0.30250000000000005,0.0225,0.6400000000000001,0.16000000000000003,0.010000000000000002
2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.01,0.05,0.05,0.17,0.1,0.07,0.0001,0.0025000000000000005,0.0025000000000000005,0.028900000000000006,0.010000000000000002,0.004900000000000001
2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.01,0.05,0.05,0.17,0.1,0.07,0.0001,0.0025000000000000005,0.0025000000000000005,0.028900000000000006,0.010000000000000002,0.004900000000000001
2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.04,0.0016,0.02,0.1,0.06,0.17,0.15,0.07,0.0004,0.010000000000000002,0.0036,0.028900000000000006,0.0225,0.004900000000000001
2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.05,0.15,0.07,0.17,0.2,0.07,0.0025000000000000005,0.0225,0.004900000000000001,0.028900000000000006,0.04000000000000001,0.004900000000000001
2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.1,0.2,0.1,0.17,0.3,0.07,0.010000000000000002,0.04000000000000001,0.010000000000000002,0.028900000000000006,0.09,0.004900000000000001
cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.1,0.5,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.010000000000000002,0.25,0.0025000000000000005
cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.1,0.5,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.010000000000000002,0.25,0.0025000000000000005
cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.015,0.000225,0.01,0.1,0.1,0.12,0.5,0.1,0.0001,0.010000000000000002,0.010000000000000002,0.0144,0.25,0.010000000000000002
cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.02,0.15,0.15,0.15,0.5,0.15,0.0004,0.0225,0.0225,0.0225,0.25,0.0225
cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.05,0.2,0.2,0.2,0.5,0.2,0.0025000000000000005,0.04000000000000001,0.04000000000000001,0.04000000000000001,0.25,0.04000000000000001
2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.03,0.0009,0.01,0.05,0.05,0.29,0.05,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.0841,0.0025000000000000005,0.0025000000000000005
2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.01,0.05,0.05,0.32,0.05,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.1024,0.0025000000000000005,0.0025000000000000005
2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.095,0.009025,0.02,0.1,0.1,0.31,0.1,0.15,0.0004,0.010000000000000002,0.010000000000000002,0.0961,0.010000000000000002,0.0225
2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.03,0.15,0.2,0.35,0.2,0.2,0.0009,0.0225,0.04000000000000001,0.12249999999999998,0.04000000000000001,0.04000000000000001
2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.135,0.018225,0.05,0.2,0.3,0.33,0.4,0.25,0.0025000000000000005,0.04000000000000001,0.09,0.10890000000000001,0.16000000000000003,0.0625
d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.15,0.0225,0.55,0.55,0.65,0.45,0.7,0.55,0.30250000000000005,0.30250000000000005,0.42250000000000004,0.2025,0.48999999999999994,0.30250000000000005
d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,2024-08-20,wikipedia,Data,0.0,True,0.02,0.0004,0.17,0.0289,0.55,0.53,0.6,0.45,0.7,0.53,0.30250000000000005,0.28090000000000004,0.36,0.2025,0.48999999999999994,0.28090000000000004
d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,2024-10-19,wikipedia,Data,0.0,True,0.125,0.015625,0.3,0.09,0.6,0.5,0.55,0.45,0.7,0.52,0.36,0.25,0.30250000000000005,0.2025,0.48999999999999994,0.27040000000000003
d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,2025-01-17,wikipedia,Data,0.0,True,0.29,0.0841,0.32,0.1024,0.65,0.48,0.5,0.45,0.7,0.5,0.42250000000000004,0.2304,0.25,0.2025,0.48999999999999994,0.25
d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,2025-07-21,wikipedia,Data,0.0,True,0.4,0.16,0.35,0.1224999999999999,0.7,0.45,0.45,0.45,0.7,0.48,0.48999999999999994,0.2025,0.2025,0.2025,0.48999999999999994,0.2304
7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a,2024-07-28,wikipedia,Data,1.0,True,1.0,0.0,0.6,0.16,0.95,0.85,0.95,0.4,0.22,0.85,0.0025000000000000044,0.022500000000000006,0.0025000000000000044,0.36,0.6084,0.022500000000000006
7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a,2024-08-20,wikipedia,Data,1.0,True,0.9,0.0099999999999999,0.63,0.1369,0.93,0.8,0.94,0.4,0.22,0.83,0.004899999999999993,0.03999999999999998,0.0036000000000000064,0.36,0.6084,0.028900000000000012
7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a,2024-10-19,wikipedia,Data,1.0,True,0.85,0.0225,0.6,0.16,0.9,0.75,0.93,0.4,0.22,0.8,0.009999999999999995,0.0625,0.004899999999999993,0.36,0.6084,0.03999999999999998
7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a,2025-01-17,wikipedia,Data,1.0,True,0.8,0.0399999999999999,0.5,0.25,0.85,0.7,0.9,0.4,0.22,0.78,0.022500000000000006,0.09000000000000002,0.009999999999999995,0.36,0.6084,0.04839999999999999
7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a,2025-07-21,wikipedia,Data,1.0,True,0.7,0.09,0.5,0.25,0.75,0.65,0.88,0.4,0.22,0.75,0.0625,0.12249999999999998,0.0144,0.36,0.6084,0.0625
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.2,0.04,0.35,0.55,0.65,0.6,0.6,0.6,0.12249999999999998,0.30250000000000005,0.42250000000000004,0.36,0.36,0.36
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.25,0.0625,0.35,0.53,0.6,0.6,0.65,0.6,0.12249999999999998,0.28090000000000004,0.36,0.36,0.42250000000000004,0.36
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2024-10-19,wikipedia,Data,0.0,True,0.05,0.0025,0.265,0.070225,0.3,0.5,0.6,0.6,0.7,0.6,0.09,0.25,0.36,0.36,0.48999999999999994,0.36
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2025-01-17,wikipedia,Data,0.0,True,0.3,0.09,0.375,0.140625,0.25,0.48,0.55,0.6,0.75,0.6,0.0625,0.2304,0.30250000000000005,0.36,0.5625,0.36
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2025-07-21,wikipedia,Data,0.0,True,0.2,0.04,0.375,0.140625,0.2,0.45,0.5,0.6,0.7,0.6,0.04000000000000001,0.2025,0.25,0.36,0.48999999999999994,0.36
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2024-07-28,wikipedia,Data,1.0,True,1.0,0.0,0.45,0.3025,0.55,0.75,0.55,0.5,0.5,0.65,0.20249999999999996,0.0625,0.20249999999999996,0.25,0.25,0.12249999999999998
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2024-08-20,wikipedia,Data,0.0,True,0.15,0.0225,0.45,0.2025,0.55,0.73,0.53,0.5,0.5,0.63,0.30250000000000005,0.5328999999999999,0.28090000000000004,0.25,0.25,0.39690000000000003
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2024-10-19,wikipedia,Data,0.0,True,0.25,0.0625,0.425,0.1806249999999999,0.53,0.7,0.5,0.5,0.5,0.6,0.28090000000000004,0.48999999999999994,0.25,0.25,0.25,0.36
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2025-01-17,wikipedia,Data,0.0,True,0.35,0.1224999999999999,0.5,0.25,0.5,0.68,0.48,0.5,0.5,0.58,0.25,0.4624000000000001,0.2304,0.25,0.25,0.3364
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2025-07-21,wikipedia,Data,0.0,True,0.4,0.16,0.44,0.1936,0.45,0.65,0.45,0.5,0.5,0.55,0.2025,0.42250000000000004,0.2025,0.25,0.25,0.30250000000000005
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2024-07-28,wikipedia,Data,1.0,True,0.99,0.0001,0.88,0.0144,0.95,0.95,0.85,0.68,0.95,0.95,0.0025000000000000044,0.0025000000000000044,0.022500000000000006,0.10239999999999996,0.0025000000000000044,0.0025000000000000044
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2024-08-20,wikipedia,Data,1.0,True,0.925,0.0056249999999999,0.8,0.0399999999999999,0.93,0.93,0.83,0.68,0.95,0.95,0.004899999999999993,0.004899999999999993,0.028900000000000012,0.10239999999999996,0.0025000000000000044,0.0025000000000000044
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2024-10-19,wikipedia,Data,1.0,True,0.89,0.0120999999999999,0.75,0.0625,0.9,0.9,0.8,0.68,0.9,0.94,0.009999999999999995,0.009999999999999995,0.03999999999999998,0.10239999999999996,0.009999999999999995,0.0036000000000000064
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2025-01-17,wikipedia,Data,1.0,True,0.785,0.0462249999999999,0.7,0.09,0.85,0.85,0.78,0.68,0.85,0.92,0.022500000000000006,0.022500000000000006,0.04839999999999999,0.10239999999999996,0.022500000000000006,0.006399999999999993
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2025-07-21,wikipedia,Data,1.0,True,0.69,0.0961,0.61,0.1521,0.8,0.8,0.75,0.68,0.8,0.9,0.03999999999999998,0.03999999999999998,0.0625,0.10239999999999996,0.03999999999999998,0.009999999999999995
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.17,0.05,0.15,0.0001,0.0025000000000000005,0.0025000000000000005,0.028900000000000006,0.0025000000000000005,0.0225
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.02,0.0004,0.01,0.05,0.05,0.17,0.05,0.15,0.0001,0.0025000000000000005,0.0025000000000000005,0.028900000000000006,0.0025000000000000005,0.0225
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.04,0.0016,0.02,0.1,0.1,0.17,0.05,0.15,0.0004,0.010000000000000002,0.010000000000000002,0.028900000000000006,0.0025000000000000005,0.0225
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.05,0.15,0.15,0.17,0.05,0.15,0.0025000000000000005,0.0225,0.0225,0.028900000000000006,0.0025000000000000005,0.0225
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.1,0.2,0.2,0.17,0.06,0.15,0.010000000000000002,0.04000000000000001,0.04000000000000001,0.028900000000000006,0.0036,0.0225
eda8e5b43e0db651905667586e1e72a7d5679cbb5b3ef4dd6faa6444759e2dee,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.077,0.05,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.005929,0.0025000000000000005,0.0025000000000000005
eda8e5b43e0db651905667586e1e72a7d5679cbb5b3ef4dd6faa6444759e2dee,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.07,0.077,0.05,0.05,0.0001,0.0025000000000000005,0.004900000000000001,0.005929,0.0025000000000000005,0.0025000000000000005
eda8e5b43e0db651905667586e1e72a7d5679cbb5b3ef4dd6faa6444759e2dee,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.1,0.1,0.077,0.05,0.06,0.0001,0.010000000000000002,0.010000000000000002,0.005929,0.0025000000000000005,0.0036
eda8e5b43e0db651905667586e1e72a7d5679cbb5b3ef4dd6faa6444759e2dee,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.02,0.15,0.15,0.077,0.1,0.07,0.0004,0.0225,0.0225,0.005929,0.010000000000000002,0.004900000000000001
eda8e5b43e0db651905667586e1e72a7d5679cbb5b3ef4dd6faa6444759e2dee,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.07,0.0049,0.05,0.2,0.2,0.077,0.15,0.1,0.0025000000000000005,0.04000000000000001,0.04000000000000001,0.005929,0.0225,0.010000000000000002
917240d03f7e16595c3decf76c8e905081ffcc59d16c50f0128332abd87516ee,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.077,0.05,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.005929,0.0025000000000000005,0.0025000000000000005
917240d03f7e16595c3decf76c8e905081ffcc59d16c50f0128332abd87516ee,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.02,0.0004,0.01,0.05,0.06,0.077,0.1,0.06,0.0001,0.0025000000000000005,0.0036,0.005929,0.010000000000000002,0.0036
917240d03f7e16595c3decf76c8e905081ffcc59d16c50f0128332abd87516ee,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.025,0.000625,0.01,0.1,0.07,0.077,0.15,0.07,0.0001,0.010000000000000002,0.004900000000000001,0.005929,0.0225,0.004900000000000001
917240d03f7e16595c3decf76c8e905081ffcc59d16c50f0128332abd87516ee,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.04,0.0016,0.02,0.15,0.08,0.077,0.2,0.1,0.0004,0.0225,0.0064,0.005929,0.04000000000000001,0.010000000000000002
917240d03f7e16595c3decf76c8e905081ffcc59d16c50f0128332abd87516ee,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.07,0.0049,0.03,0.2,0.1,0.077,0.25,0.15,0.0009,0.04000000000000001,0.010000000000000002,0.005929,0.0625,0.0225
e2ebe8c99e10583715b46ee35c93275a9a6b5721f812e6ce07f996daa8159732,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.077,0.05,0.05,0.0001,0.0025000000000000005,0.0025000000000000005,0.005929,0.0025000000000000005,0.0025000000000000005
e2ebe8c99e10583715b46ee35c93275a9a6b5721f812e6ce07f996daa8159732,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.06,0.05,0.077,0.05,0.05,0.0001,0.0036,0.0025000000000000005,0.005929,0.0025000000000000005,0.0025000000000000005
e2ebe8c99e10583715b46ee35c93275a9a6b5721f812e6ce07f996daa8159732,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.08,0.05,0.077,0.05,0.06,0.0001,0.0064,0.0025000000000000005,0.005929,0.0025000000000000005,0.0036
e2ebe8c99e10583715b46ee35c93275a9a6b5721f812e6ce07f996daa8159732,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.02,0.0004,0.02,0.1,0.1,0.077,0.05,0.07,0.0004,0.010000000000000002,0.010000000000000002,0.005929,0.0025000000000000005,0.004900000000000001
e2ebe8c99e10583715b46ee35c93275a9a6b5721f812e6ce07f996daa8159732,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.03,0.0009,0.05,0.15,0.15,0.077,0.05,0.1,0.0025000000000000005,0.0225,0.0225,0.005929,0.0025000000000000005,0.010000000000000002
1d9b2c247a0f16b0531b5fc49bfed62658a4e7c10dc8bd6fee98fb5ff57cf8c0,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.25,0.6,0.1,0.15,0.0001,0.0025000000000000005,0.0625,0.36,0.010000000000000002,0.0225
1d9b2c247a0f16b0531b5fc49bfed62658a4e7c10dc8bd6fee98fb5ff57cf8c0,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.02,0.0004,0.01,0.07,0.25,0.6,0.15,0.15,0.0001,0.004900000000000001,0.0625,0.36,0.0225,0.0225
1d9b2c247a0f16b0531b5fc49bfed62658a4e7c10dc8bd6fee98fb5ff57cf8c0,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.05,0.0025,0.02,0.1,0.3,0.6,0.2,0.15,0.0004,0.010000000000000002,0.09,0.36,0.04000000000000001,0.0225
1d9b2c247a0f16b0531b5fc49bfed62658a4e7c10dc8bd6fee98fb5ff57cf8c0,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.08,0.0064,0.05,0.15,0.35,0.6,0.25,0.15,0.0025000000000000005,0.0225,0.12249999999999998,0.36,0.0625,0.0225
1d9b2c247a0f16b0531b5fc49bfed62658a4e7c10dc8bd6fee98fb5ff57cf8c0,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.1,0.2,0.4,0.6,0.3,0.15,0.010000000000000002,0.04000000000000001,0.16000000000000003,0.36,0.09,0.0225
27b3562010fedb45de26cc72b0f1dfcd422aaa195c5c1acdd369833f55a2ac51,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.05,0.05,0.063,0.05,0.03,0.0001,0.0025000000000000005,0.0025000000000000005,0.003969,0.0025000000000000005,0.0009
27b3562010fedb45de26cc72b0f1dfcd422aaa195c5c1acdd369833f55a2ac51,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.01,0.0001,0.01,0.1,0.05,0.063,0.05,0.03,0.0001,0.010000000000000002,0.0025000000000000005,0.003969,0.0025000000000000005,0.0009
27b3562010fedb45de26cc72b0f1dfcd422aaa195c5c1acdd369833f55a2ac51,2024-10-19,wikipedia,Data,0.0,True,0.0,0.0,0.03,0.0009,0.02,0.15,0.06,0.063,0.05,0.03,0.0004,0.0225,0.0036,0.003969,0.0025000000000000005,0.0009
27b3562010fedb45de26cc72b0f1dfcd422aaa195c5c1acdd369833f55a2ac51,2025-01-17,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.05,0.2,0.07,0.063,0.05,0.03,0.0025000000000000005,0.04000000000000001,0.004900000000000001,0.003969,0.0025000000000000005,0.0009
27b3562010fedb45de26cc72b0f1dfcd422aaa195c5c1acdd369833f55a2ac51,2025-07-21,wikipedia,Data,0.0,True,0.0,0.0,0.1,0.01,0.1,0.25,0.1,0.063,0.05,0.03,0.010000000000000002,0.0625,0.010000000000000002,0.003969,0.0025000000000000005,0.0009
