id,resolution_date,source,Type,resolved_to,SPF_forecast,Pub_forecast,SPF_bs,Pub_bs,gpt4T_0S,gpt4T_Reas,gpt4T_News,gpt4T_spf1,gpt4T_spf2,gpt4T_spf3,BS gpt4T_0S,BS gpt4T_Reas,BS gpt4T_News,BS gpt4T_spf1,BS gpt4T_spf2,BS gpt4T_spf3,gpt4o_0S,gpt4o_Reas,gpt4o_News,gpt4o_spf1,gpt4o_spf2,gpt4o_spf3,BS gpt4o_0S,BS gpt4o_Reas,BS gpt4o_News,BS gpt4o_spf1,BS gpt4o_spf2,BS gpt4o_spf3,gpt3.5_0S,gpt3.5_Reas,BS gpt3.5_0S,BS gpt3.5_Reas,gpt4_0S,gpt4_Reas,BS gpt4_0S,BS gpt4_Reas,C2.1_0S,C2.1_Reas,C2.1_News,C2.1_spf1,C2.1_spf2,C2.1_spf3,BS C2.1_0S,BS C2.1_Reas,BS C2.1_News,BS C2.1_spf1,BS C2.1_spf2,BS C2.1_spf3,C3H_0S,C3H_Reas,C3H_News,C3H_spf1,C3H_spf2,C3H_spf3,BS C3H_0S,BS C3H_Reas,BS C3H_News,BS C3H_spf1,BS C3H_spf2,BS C3H_spf3,C3O_0S,C3O_Reas,C3O_News,C3O_spf1,C3O_spf2,C3O_spf3,BS C3O_0S,BS C3O_Reas,BS C3O_News,BS C3O_spf1,BS C3O_spf2,BS C3O_spf3,C3.5S_0S,C3.5S_Reas,C3.5S_News,C3.5S_spf1,C3.5S_spf2,C3.5S_spf3,BS C3.5S_0S,BS C3.5S_Reas,BS C3.5S_News,BS C3.5S_spf1,BS C3.5S_spf2,BS C3.5S_spf3,G1.5f_0S,G1.5f_Reas,G1.5f_News,G1.5f_spf1,G1.5f_spf2,G1.5f_spf3,BS G1.5f_0S,BS G1.5f_Reas,BS G1.5f_News,BS G1.5f_spf1,BS G1.5f_spf2,BS G1.5f_spf3,G1.5P_0S,G1.5P_Reas,G1.5P_News,G1.5P_spf1,G1.5P_spf2,G1.5P_spf3,BS G1.5P_0S,BS G1.5P_Reas,BS G1.5P_News,BS G1.5P_spf1,BS G1.5P_spf2,BS G1.5P_spf3,L2.70b_0S,L2.70b_Reas,BS L2.70b_0S,BS L2.70b_Reas,L3.8b_0S,L3.8b_Reas,BS L3.8b_0S,BS L3.8b_Reas,L3.70b_0S,L3.70b_Reas,BS L3.70b_0S,BS L3.70b_Reas,ML_0S,ML_Reas,ML_News,ML_spf1,ML_spf2,ML_spf3,BS ML_0S,BS ML_Reas,BS ML_News,BS ML_spf1,BS ML_spf2,BS ML_spf3,M22B_0S,M22B_Reas,M22B_News,M22B_spf1,M22B_spf2,M22B_spf3,BS M22B_0S,BS M22B_Reas,BS M22B_News,BS M22B_spf1,BS M22B_spf2,BS M22B_spf3,M7B_0S,M7B_Reas,M7B_News,M7B_spf1,M7B_spf2,M7B_spf3,BS M7B_0S,BS M7B_Reas,BS M7B_News,BS M7B_spf1,BS M7B_spf2,BS M7B_spf3
ccda7990a2565cabd7c375a036751bd3b953b8bed45d859010919cd3a84d7e78,2024-07-28,acled,Data,0.0,0.0,0.05,0.0,0.0025,0.05,0.1,0.1,0.143,0.2,0.5,0.0025,0.01,0.01,0.0204489999999999,0.04,0.25,0.05,0.05,0.15,0.1,0.1,0.15,0.0025,0.0025,0.0225,0.01,0.01,0.0225,0.75,0.5,0.5625,0.25,0.05,0.1,0.0025,0.01,0.5,0.2,0.3,0.13,0.1,0.25,0.25,0.04,0.09,0.0169,0.01,0.0625,0.65,0.2,0.55,0.4,0.25,0.5,0.4225,0.04,0.3025,0.16,0.0625,0.25,0.01,0.1,0.15,0.01,0.05,0.5,0.0001,0.01,0.0225,0.0001,0.0025,0.25,0.01,0.05,0.08,0.065,0.07,0.07,0.0001,0.0025,0.0064,0.004225,0.0049,0.0049,0.05,0.15,0.2,0.05,0.15,0.3,0.0025,0.0225,0.04,0.0025,0.0225,0.09,0.1,0.15,0.15,0.4,0.02,0.25,0.01,0.0225,0.0225,0.16,0.0004,0.0625,0.05,0.25,0.0025,0.0625,0.0005,0.2,2.5e-07,0.04,0.05,0.2,0.0025,0.04,0.05,0.15,0.15,0.08,0.09,0.25,0.0025,0.0225,0.0225,0.0064,0.0081,0.0625,0.05,0.1,0.1,0.15,0.2,0.5,0.0025,0.01,0.01,0.0225,0.04,0.25,0.1,0.15,0.1,0.22,0.1,0.5,0.01,0.0225,0.01,0.0484,0.01,0.25
ccda7990a2565cabd7c375a036751bd3b953b8bed45d859010919cd3a84d7e78,2024-08-20,acled,Data,0.0,0.0,0.07,0.0,0.0049,0.05,0.1,0.1,0.143,0.2,0.5,0.0025,0.01,0.01,0.0204489999999999,0.04,0.25,0.1,0.05,0.15,0.1,0.1,0.15,0.01,0.0025,0.0225,0.01,0.01,0.0225,0.75,0.5,0.5625,0.25,0.05,0.1,0.0025,0.01,0.5,0.2,0.3,0.13,0.1,0.2,0.25,0.04,0.09,0.0169,0.01,0.04,0.7,0.2,0.55,0.4,0.2,0.5,0.4899999999999999,0.04,0.3025,0.16,0.04,0.25,0.01,0.1,0.15,0.01,0.05,0.5,0.0001,0.01,0.0225,0.0001,0.0025,0.25,0.01,0.05,0.09,0.065,0.07,0.07,0.0001,0.0025,0.0081,0.004225,0.0049,0.0049,0.05,0.15,0.2,0.05,0.15,0.3,0.0025,0.0225,0.04,0.0025,0.0225,0.09,0.1,0.15,0.15,0.4,0.03,0.25,0.01,0.0225,0.0225,0.16,0.0009,0.0625,0.05,0.28,0.0025,0.0784,0.0005,0.2,2.5e-07,0.04,0.05,0.23,0.0025,0.0529,0.05,0.15,0.15,0.08,0.09,0.25,0.0025,0.0225,0.0225,0.0064,0.0081,0.0625,0.05,0.1,0.1,0.15,0.2,0.5,0.0025,0.01,0.01,0.0225,0.04,0.25,0.1,0.15,0.1,0.22,0.1,0.4,0.01,0.0225,0.01,0.0484,0.01,0.16
ccda7990a2565cabd7c375a036751bd3b953b8bed45d859010919cd3a84d7e78,2024-10-19,acled,Data,0.0,0.005,0.1,2.5e-05,0.01,0.05,0.15,0.15,0.143,0.2,0.5,0.0025,0.0225,0.0225,0.0204489999999999,0.04,0.25,0.15,0.05,0.2,0.1,0.1,0.15,0.0225,0.0025,0.04,0.01,0.01,0.0225,0.75,0.5,0.5625,0.25,0.05,0.1,0.0025,0.01,0.5,0.2,0.3,0.13,0.1,0.15,0.25,0.04,0.09,0.0169,0.01,0.0225,0.6,0.2,0.55,0.4,0.15,0.5,0.36,0.04,0.3025,0.16,0.0225,0.25,0.01,0.1,0.15,0.02,0.05,0.5,0.0001,0.01,0.0225,0.0004,0.0025,0.25,0.02,0.05,0.1,0.065,0.08,0.07,0.0004,0.0025,0.01,0.004225,0.0064,0.0049,0.05,0.15,0.2,0.05,0.15,0.3,0.0025,0.0225,0.04,0.0025,0.0225,0.09,0.1,0.2,0.2,0.4,0.03,0.25,0.01,0.04,0.04,0.16,0.0009,0.0625,0.05,0.3,0.0025,0.09,0.0005,0.2,2.5e-07,0.04,0.05,0.25,0.0025,0.0625,0.05,0.15,0.15,0.08,0.09,0.25,0.0025,0.0225,0.0225,0.0064,0.0081,0.0625,0.05,0.1,0.1,0.15,0.2,0.5,0.0025,0.01,0.01,0.0225,0.04,0.25,0.1,0.15,0.1,0.22,0.1,0.4,0.01,0.0225,0.01,0.0484,0.01,0.16
ccda7990a2565cabd7c375a036751bd3b953b8bed45d859010919cd3a84d7e78,2025-01-17,acled,Data,0.0,0.01,0.1,0.0001,0.01,0.05,0.2,0.15,0.143,0.2,0.5,0.0025,0.04,0.0225,0.0204489999999999,0.04,0.25,0.2,0.05,0.25,0.1,0.1,0.15,0.04,0.0025,0.0625,0.01,0.01,0.0225,0.75,0.5,0.5625,0.25,0.05,0.1,0.0025,0.01,0.5,0.2,0.3,0.13,0.1,0.1,0.25,0.04,0.09,0.0169,0.01,0.01,0.55,0.2,0.55,0.4,0.1,0.5,0.3025,0.04,0.3025,0.16,0.01,0.25,0.01,0.1,0.2,0.03,0.05,0.5,0.0001,0.01,0.04,0.0009,0.0025,0.25,0.02,0.07,0.11,0.065,0.08,0.08,0.0004,0.0049,0.0121,0.004225,0.0064,0.0064,0.05,0.15,0.2,0.05,0.15,0.3,0.0025,0.0225,0.04,0.0025,0.0225,0.09,0.1,0.2,0.2,0.4,0.02,0.25,0.01,0.04,0.04,0.16,0.0004,0.0625,0.05,0.33,0.0025,0.1089,0.0005,0.2,2.5e-07,0.04,0.05,0.27,0.0025,0.0729,0.05,0.15,0.15,0.08,0.09,0.25,0.0025,0.0225,0.0225,0.0064,0.0081,0.0625,0.05,0.1,0.1,0.15,0.2,0.5,0.0025,0.01,0.01,0.0225,0.04,0.25,0.1,0.15,0.1,0.22,0.1,0.4,0.01,0.0225,0.01,0.0484,0.01,0.16
ccda7990a2565cabd7c375a036751bd3b953b8bed45d859010919cd3a84d7e78,2025-07-21,acled,Data,0.0,0.02,0.12,0.0004,0.0144,0.05,0.25,0.2,0.143,0.2,0.5,0.0025,0.0625,0.04,0.0204489999999999,0.04,0.25,0.25,0.05,0.25,0.1,0.1,0.15,0.0625,0.0025,0.0625,0.01,0.01,0.0225,0.75,0.5,0.5625,0.25,0.05,0.1,0.0025,0.01,0.5,0.2,0.3,0.13,0.1,0.05,0.25,0.04,0.09,0.0169,0.01,0.0025,0.5,0.2,0.55,0.4,0.05,0.5,0.25,0.04,0.3025,0.16,0.0025,0.25,0.01,0.1,0.2,0.05,0.05,0.5,0.0001,0.01,0.04,0.0025,0.0025,0.25,0.03,0.08,0.12,0.065,0.09,0.08,0.0009,0.0064,0.0144,0.004225,0.0081,0.0064,0.05,0.15,0.2,0.05,0.15,0.3,0.0025,0.0225,0.04,0.0025,0.0225,0.09,0.1,0.25,0.25,0.4,0.02,0.25,0.01,0.0625,0.0625,0.16,0.0004,0.0625,0.05,0.35,0.0025,0.1224999999999999,0.0005,0.2,2.5e-07,0.04,0.05,0.3,0.0025,0.09,0.05,0.15,0.15,0.08,0.09,0.25,0.0025,0.0225,0.0225,0.0064,0.0081,0.0625,0.05,0.1,0.1,0.15,0.2,0.5,0.0025,0.01,0.01,0.0225,0.04,0.25,0.1,0.15,0.1,0.22,0.1,0.4,0.01,0.0225,0.01,0.0484,0.01,0.16
4204aec5ff81b3d331f27141b072979d838ed95bcd0de36e887ca9a70523060a,2024-07-28,acled,Data,0.0,0.0,0.25,0.0,0.0625,0.15,0.15,0.15,0.12,0.15,0.5,0.0225,0.0225,0.0225,0.0144,0.0225,0.25,0.65,0.05,0.05,0.0625,0.25,0.15,0.4225,0.0025,0.0025,0.00390625,0.0625,0.0225,0.75,0.5,0.5625,0.25,0.1,0.2,0.01,0.04,0.5,0.01,0.5,0.5,0.1,0.5,0.25,0.0001,0.25,0.25,0.01,0.25,0.65,0.3,0.3,0.25,0.25,0.45,0.4225,0.09,0.09,0.0625,0.0625,0.2025,0.01,0.05,0.15,0.02,0.05,0.15,0.0001,0.0025,0.0225,0.0004,0.0025,0.0225,0.05,0.005,0.06,0.07,0.15,0.12,0.0025,2.5e-05,0.0036,0.0049,0.0225,0.0144,0.1,0.05,0.2,0.33,0.2,0.3,0.01,0.0025,0.04,0.1089,0.04,0.09,0.1,0.15,0.15,0.2,0.2,0.2,0.01,0.0225,0.0225,0.04,0.04,0.04,0.05,0.43,0.0025,0.1848999999999999,0.0001,0.55,1e-08,0.3025,0.15,0.25,0.0225,0.0625,0.1,0.2,0.3,0.0476,0.15,0.5,0.01,0.04,0.09,0.00226576,0.0225,0.25,0.25,0.2,0.2,0.08,0.3,0.5,0.0625,0.04,0.04,0.0064,0.09,0.25,0.025,0.1,0.1,0.42,0.15,0.53,0.000625,0.01,0.01,0.1763999999999999,0.0225,0.2809
4204aec5ff81b3d331f27141b072979d838ed95bcd0de36e887ca9a70523060a,2024-08-20,acled,Data,0.0,0.0,0.24,0.0,0.0576,0.15,0.15,0.15,0.12,0.15,0.5,0.0225,0.0225,0.0225,0.0144,0.0225,0.25,0.7,0.05,0.05,0.0625,0.25,0.15,0.4899999999999999,0.0025,0.0025,0.00390625,0.0625,0.0225,0.75,0.5,0.5625,0.25,0.1,0.2,0.01,0.04,0.5,0.01,0.5,0.5,0.1,0.5,0.25,0.0001,0.25,0.25,0.01,0.25,0.7,0.3,0.3,0.25,0.2,0.45,0.4899999999999999,0.09,0.09,0.0625,0.04,0.2025,0.01,0.05,0.15,0.03,0.1,0.2,0.0001,0.0025,0.0225,0.0009,0.01,0.04,0.05,0.006,0.07,0.07,0.15,0.13,0.0025,3.6e-05,0.0049,0.0049,0.0225,0.0169,0.1,0.05,0.2,0.33,0.2,0.3,0.01,0.0025,0.04,0.1089,0.04,0.09,0.1,0.15,0.15,0.2,0.2,0.2,0.01,0.0225,0.0225,0.04,0.04,0.04,0.05,0.46,0.0025,0.2116,0.0001,0.55,1e-08,0.3025,0.12,0.3,0.0144,0.09,0.12,0.2,0.3,0.0476,0.15,0.5,0.0144,0.04,0.09,0.00226576,0.0225,0.25,0.3,0.2,0.2,0.08,0.3,0.5,0.09,0.04,0.04,0.0064,0.09,0.25,0.055,0.1,0.1,0.46,0.15,0.53,0.003025,0.01,0.01,0.2116,0.0225,0.2809
4204aec5ff81b3d331f27141b072979d838ed95bcd0de36e887ca9a70523060a,2024-10-19,acled,Data,0.0,0.002,0.2,4e-06,0.04,0.15,0.2,0.2,0.12,0.15,0.5,0.0225,0.04,0.04,0.0144,0.0225,0.25,0.6,0.05,0.05,0.0625,0.25,0.15,0.36,0.0025,0.0025,0.00390625,0.0625,0.0225,0.75,0.5,0.5625,0.25,0.1,0.2,0.01,0.04,0.5,0.05,0.5,0.5,0.1,0.5,0.25,0.0025,0.25,0.25,0.01,0.25,0.6,0.3,0.3,0.25,0.15,0.45,0.36,0.09,0.09,0.0625,0.0225,0.2025,0.01,0.1,0.15,0.04,0.15,0.25,0.0001,0.01,0.0225,0.0016,0.0225,0.0625,0.06,0.007,0.08,0.07,0.15,0.14,0.0036,4.9000000000000005e-05,0.0064,0.0049,0.0225,0.0196,0.1,0.05,0.2,0.33,0.2,0.3,0.01,0.0025,0.04,0.1089,0.04,0.09,0.1,0.18,0.2,0.18,0.2,0.2,0.01,0.0324,0.04,0.0324,0.04,0.04,0.05,0.48,0.0025,0.2304,0.0001,0.55,1e-08,0.3025,0.1,0.35,0.01,0.1224999999999999,0.15,0.2,0.3,0.0476,0.15,0.5,0.0225,0.04,0.09,0.00226576,0.0225,0.25,0.35,0.2,0.2,0.08,0.3,0.5,0.1224999999999999,0.04,0.04,0.0064,0.09,0.25,0.085,0.12,0.1,0.45,0.15,0.53,0.007225,0.0144,0.01,0.2025,0.0225,0.2809
4204aec5ff81b3d331f27141b072979d838ed95bcd0de36e887ca9a70523060a,2025-01-17,acled,Data,0.0,0.01,0.25,0.0001,0.0625,0.15,0.2,0.2,0.12,0.15,0.5,0.0225,0.04,0.04,0.0144,0.0225,0.25,0.55,0.1,0.07,0.0625,0.25,0.15,0.3025,0.01,0.0049,0.00390625,0.0625,0.0225,0.75,0.5,0.5625,0.25,0.1,0.2,0.01,0.04,0.5,0.01,0.5,0.5,0.1,0.5,0.25,0.0001,0.25,0.25,0.01,0.25,0.55,0.3,0.3,0.25,0.18,0.45,0.3025,0.09,0.09,0.0625,0.0324,0.2025,0.01,0.1,0.2,0.06,0.2,0.3,0.0001,0.01,0.04,0.0036,0.04,0.09,0.07,0.008,0.09,0.07,0.15,0.15,0.0049,6.4e-05,0.0081,0.0049,0.0225,0.0225,0.1,0.05,0.2,0.33,0.2,0.3,0.01,0.0025,0.04,0.1089,0.04,0.09,0.1,0.2,0.2,0.16,0.25,0.2,0.01,0.04,0.04,0.0256,0.0625,0.04,0.05,0.5,0.0025,0.25,0.0001,0.55,1e-08,0.3025,0.08,0.4,0.0064,0.16,0.2,0.2,0.3,0.0476,0.15,0.5,0.04,0.04,0.09,0.00226576,0.0225,0.25,0.4,0.2,0.2,0.08,0.3,0.5,0.16,0.04,0.04,0.0064,0.09,0.25,0.135,0.15,0.1,0.48,0.15,0.53,0.018225,0.0225,0.01,0.2304,0.0225,0.2809
4204aec5ff81b3d331f27141b072979d838ed95bcd0de36e887ca9a70523060a,2025-07-21,acled,Data,0.0,0.015,0.3,0.000225,0.09,0.15,0.25,0.25,0.12,0.15,0.5,0.0225,0.0625,0.0625,0.0144,0.0225,0.25,0.75,0.1,0.07,0.0625,0.25,0.15,0.5625,0.01,0.0049,0.00390625,0.0625,0.0225,0.75,0.5,0.5625,0.25,0.1,0.2,0.01,0.04,0.5,0.01,0.5,0.5,0.1,0.5,0.25,0.0001,0.25,0.25,0.01,0.25,0.75,0.3,0.3,0.25,0.22,0.45,0.5625,0.09,0.09,0.0625,0.0484,0.2025,0.01,0.15,0.2,0.08,0.25,0.35,0.0001,0.0225,0.04,0.0064,0.0625,0.1224999999999999,0.08,0.01,0.1,0.07,0.15,0.17,0.0064,0.0001,0.01,0.0049,0.0225,0.0289,0.1,0.05,0.2,0.33,0.2,0.3,0.01,0.0025,0.04,0.1089,0.04,0.09,0.05,0.2,0.25,0.14,0.25,0.2,0.0025,0.04,0.0625,0.0196,0.0625,0.04,0.05,0.52,0.0025,0.2704,0.0001,0.55,1e-08,0.3025,0.06,0.45,0.0036,0.2025,0.25,0.2,0.3,0.0476,0.15,0.5,0.0625,0.04,0.09,0.00226576,0.0225,0.25,0.45,0.2,0.2,0.08,0.3,0.5,0.2025,0.04,0.04,0.0064,0.09,0.25,0.21,0.18,0.1,0.5,0.15,0.53,0.0440999999999999,0.0324,0.01,0.25,0.0225,0.2809
9043472375a02690dfb338bd3d11605105562e5cae9672a989961b0c5bef9b51,2024-07-28,acled,Data,0.0,0.003,0.2,9e-06,0.04,0.15,0.25,0.35,0.25,0.35,0.5,0.0225,0.0625,0.1224999999999999,0.0625,0.1224999999999999,0.25,0.75,0.1,0.25,0.2,0.33,0.25,0.5625,0.01,0.0625,0.04,0.1089,0.0625,0.75,0.4,0.5625,0.16,0.15,0.1,0.0225,0.01,0.5,0.15,0.3,0.35,0.3,0.3,0.25,0.0225,0.09,0.1224999999999999,0.09,0.09,0.4,0.6,0.6,0.5,0.35,0.5,0.16,0.36,0.36,0.25,0.1224999999999999,0.25,0.1,0.15,0.35,0.05,0.15,0.3,0.01,0.0225,0.1224999999999999,0.0025,0.0225,0.09,0.05,0.06,0.12,0.19,0.15,0.1,0.0025,0.0036,0.0144,0.0361,0.0225,0.01,0.25,0.15,0.6,0.2,0.25,0.55,0.0625,0.0225,0.36,0.04,0.0625,0.3025,0.1,0.15,0.2,0.55,0.4,0.2,0.01,0.0225,0.04,0.3025,0.16,0.04,0.05,0.68,0.0025,0.4624000000000001,0.0001,0.35,1e-08,0.1224999999999999,0.15,0.35,0.0225,0.1224999999999999,0.15,0.2,0.6,0.167,0.2,0.5,0.0225,0.04,0.36,0.027889,0.04,0.25,0.25,0.3,0.3,0.07,0.3,0.5,0.0625,0.09,0.09,0.0049,0.09,0.25,0.025,0.2,0.15,0.65,0.083,0.45,0.000625,0.04,0.0225,0.4225,0.006889,0.2025
9043472375a02690dfb338bd3d11605105562e5cae9672a989961b0c5bef9b51,2024-08-20,acled,Data,0.0,0.01,0.15,0.0001,0.0225,0.15,0.25,0.35,0.25,0.35,0.5,0.0225,0.0625,0.1224999999999999,0.0625,0.1224999999999999,0.25,0.8,0.15,0.3,0.2,0.33,0.25,0.6400000000000001,0.0225,0.09,0.04,0.1089,0.0625,0.75,0.4,0.5625,0.16,0.15,0.1,0.0225,0.01,0.5,0.15,0.3,0.35,0.4,0.3,0.25,0.0225,0.09,0.1224999999999999,0.16,0.09,0.4,0.6,0.6,0.5,0.3,0.5,0.16,0.36,0.36,0.25,0.09,0.25,0.1,0.15,0.4,0.1,0.2,0.3,0.01,0.0225,0.16,0.01,0.04,0.09,0.05,0.07,0.13,0.19,0.17,0.12,0.0025,0.0049,0.0169,0.0361,0.0289,0.0144,0.25,0.1,0.6,0.2,0.25,0.55,0.0625,0.01,0.36,0.04,0.0625,0.3025,0.1,0.15,0.25,0.55,0.35,0.2,0.01,0.0225,0.0625,0.3025,0.1224999999999999,0.04,0.05,0.7,0.0025,0.4899999999999999,0.0001,0.35,1e-08,0.1224999999999999,0.12,0.4,0.0144,0.16,0.15,0.2,0.6,0.167,0.2,0.5,0.0225,0.04,0.36,0.027889,0.04,0.25,0.25,0.3,0.3,0.07,0.3,0.5,0.0625,0.09,0.09,0.0049,0.09,0.25,0.055,0.2,0.15,0.7,0.083,0.45,0.003025,0.04,0.0225,0.4899999999999999,0.006889,0.2025
9043472375a02690dfb338bd3d11605105562e5cae9672a989961b0c5bef9b51,2024-10-19,acled,Data,0.0,0.015,0.15,0.000225,0.0225,0.15,0.25,0.4,0.25,0.35,0.5,0.0225,0.0625,0.16,0.0625,0.1224999999999999,0.25,0.7,0.2,0.35,0.2,0.33,0.25,0.4899999999999999,0.04,0.1224999999999999,0.04,0.1089,0.0625,0.75,0.4,0.5625,0.16,0.15,0.1,0.0225,0.01,0.5,0.15,0.4,0.35,0.5,0.3,0.25,0.0225,0.16,0.1224999999999999,0.25,0.09,0.4,0.6,0.6,0.5,0.4,0.5,0.16,0.36,0.36,0.25,0.16,0.25,0.1,0.15,0.45,0.15,0.25,0.3,0.01,0.0225,0.2025,0.0225,0.0625,0.09,0.05,0.08,0.18,0.19,0.2,0.15,0.0025,0.0064,0.0324,0.0361,0.04,0.0225,0.25,0.08,0.6,0.2,0.25,0.55,0.0625,0.0064,0.36,0.04,0.0625,0.3025,0.1,0.15,0.3,0.55,0.3,0.22,0.01,0.0225,0.09,0.3025,0.09,0.0484,0.05,0.72,0.0025,0.5184,0.0001,0.35,1e-08,0.1224999999999999,0.1,0.45,0.01,0.2025,0.15,0.2,0.6,0.167,0.2,0.5,0.0225,0.04,0.36,0.027889,0.04,0.25,0.25,0.3,0.3,0.07,0.3,0.5,0.0625,0.09,0.09,0.0049,0.09,0.25,0.085,0.2,0.15,0.6,0.083,0.45,0.007225,0.04,0.0225,0.36,0.006889,0.2025
9043472375a02690dfb338bd3d11605105562e5cae9672a989961b0c5bef9b51,2025-01-17,acled,Data,0.0,0.025,0.2,0.000625,0.04,0.15,0.25,0.45,0.25,0.35,0.5,0.0225,0.0625,0.2025,0.0625,0.1224999999999999,0.25,0.65,0.25,0.4,0.2,0.33,0.25,0.4225,0.0625,0.16,0.04,0.1089,0.0625,0.75,0.4,0.5625,0.16,0.15,0.1,0.0225,0.01,0.5,0.15,0.5,0.35,0.6,0.3,0.25,0.0225,0.25,0.1224999999999999,0.36,0.09,0.4,0.6,0.6,0.5,0.45,0.5,0.16,0.36,0.36,0.25,0.2025,0.25,0.1,0.18,0.5,0.2,0.3,0.3,0.01,0.0324,0.25,0.04,0.09,0.09,0.06,0.09,0.22,0.19,0.22,0.18,0.0036,0.0081,0.0484,0.0361,0.0484,0.0324,0.25,0.05,0.6,0.2,0.25,0.55,0.0625,0.0025,0.36,0.04,0.0625,0.3025,0.1,0.15,0.3,0.55,0.25,0.22,0.01,0.0225,0.09,0.3025,0.0625,0.0484,0.05,0.75,0.0025,0.5625,0.0001,0.35,1e-08,0.1224999999999999,0.08,0.5,0.0064,0.25,0.15,0.2,0.6,0.167,0.2,0.5,0.0225,0.04,0.36,0.027889,0.04,0.25,0.25,0.3,0.3,0.07,0.3,0.5,0.0625,0.09,0.09,0.0049,0.09,0.25,0.135,0.2,0.15,0.55,0.083,0.45,0.018225,0.04,0.0225,0.3025,0.006889,0.2025
9043472375a02690dfb338bd3d11605105562e5cae9672a989961b0c5bef9b51,2025-07-21,acled,Data,0.0,0.03,0.2,0.0009,0.04,0.15,0.25,0.5,0.25,0.35,0.5,0.0225,0.0625,0.25,0.0625,0.1224999999999999,0.25,0.6,0.3,0.45,0.2,0.33,0.25,0.36,0.09,0.2025,0.04,0.1089,0.0625,0.75,0.4,0.5625,0.16,0.15,0.1,0.0225,0.01,0.5,0.15,0.5,0.35,0.7,0.3,0.25,0.0225,0.25,0.1224999999999999,0.4899999999999999,0.09,0.4,0.6,0.6,0.5,0.5,0.5,0.16,0.36,0.36,0.25,0.25,0.25,0.1,0.18,0.55,0.25,0.35,0.3,0.01,0.0324,0.3025,0.0625,0.1224999999999999,0.09,0.07,0.1,0.25,0.19,0.25,0.2,0.0049,0.01,0.0625,0.0361,0.0625,0.04,0.25,0.03,0.6,0.2,0.25,0.55,0.0625,0.0009,0.36,0.04,0.0625,0.3025,0.05,0.2,0.35,0.55,0.2,0.25,0.0025,0.04,0.1224999999999999,0.3025,0.04,0.0625,0.05,0.78,0.0025,0.6084,0.0001,0.35,1e-08,0.1224999999999999,0.06,0.55,0.0036,0.3025,0.15,0.2,0.6,0.167,0.2,0.5,0.0225,0.04,0.36,0.027889,0.04,0.25,0.25,0.3,0.3,0.07,0.3,0.5,0.0625,0.09,0.09,0.0049,0.09,0.25,0.215,0.2,0.15,0.5,0.083,0.45,0.0462249999999999,0.04,0.0225,0.25,0.006889,0.2025
3527af895c3fba5850bad3c91193244d88ef272e0bc7251e828b9b2029236ad9,2024-07-28,acled,Data,0.0,0.05,0.1,0.0025,0.01,0.35,0.5,0.55,0.6,0.65,0.5,0.1224999999999999,0.25,0.3025,0.36,0.4225,0.25,0.65,0.4,0.6,0.6,0.6,0.7,0.4225,0.16,0.36,0.36,0.36,0.4899999999999999,0.75,0.6,0.5625,0.36,0.25,0.5,0.0625,0.25,0.5,0.25,0.55,0.5,0.6,0.45,0.25,0.0625,0.3025,0.25,0.36,0.2025,0.5,0.5,0.65,0.556,0.4,0.6,0.25,0.25,0.4225,0.3091360000000001,0.16,0.36,0.6,0.3,0.6,0.55,0.65,0.55,0.36,0.09,0.36,0.3025,0.4225,0.3025,0.35,0.55,0.6,0.36,0.35,0.48,0.1224999999999999,0.3025,0.36,0.1296,0.1224999999999999,0.2304,0.5,0.25,0.65,0.29,0.4,0.5,0.25,0.0625,0.4225,0.0841,0.16,0.25,0.65,0.55,0.6,0.7,0.7,0.7,0.4225,0.3025,0.36,0.4899999999999999,0.4899999999999999,0.4899999999999999,0.3456789012345678,0.55,0.119493902758738,0.3025,0.51,0.55,0.2601,0.3025,0.35,0.4,0.1224999999999999,0.16,0.4,0.4,0.6,0.4,0.3,0.5,0.16,0.16,0.36,0.16,0.09,0.25,0.45,0.5,0.6,0.65,0.65,0.5,0.2025,0.25,0.36,0.4225,0.4225,0.25,0.025,0.6,0.6,0.6,0.7,0.6,0.000625,0.36,0.36,0.36,0.4899999999999999,0.36
